,TodayBalance,YesBalance,buy,date,name,Return,sell
384,255705901000,255074343000,10938746000,2010-07-13,MarginPurchaseMoney,113299000,10193889000
385,421500,428782,31841,2010-07-13,ShortSale,1675,26234
386,14695825,14704660,501460,2010-07-13,MarginPurchase,4499,505795
387,254950954000,255705621000,12326271000,2010-07-14,MarginPurchaseMoney,124649000,12956288000
388,14654325,14695791,624545,2010-07-14,MarginPurchase,5925,660086
389,438431,421499,20043,2010-07-14,ShortSale,2942,39917
390,255830078000,254950273000,12094249000,2010-07-15,MarginPurchaseMoney,105269000,11109175000
391,14717151,14654323,685360,2010-07-15,MarginPurchase,5066,617466
392,454810,438431,22894,2010-07-15,ShortSale,828,40101
393,446780,454810,41023,2010-07-16,ShortSale,2313,35306
394,256304720000,255830078000,14259941000,2010-07-16,MarginPurchaseMoney,129109000,13656190000
395,14779272,14717147,885030,2010-07-16,MarginPurchase,7973,814932
396,257688723000,256305032000,8988905000,2010-07-19,MarginPurchaseMoney,72423000,7532791000
397,444342,446777,32742,2010-07-19,ShortSale,1072,31379
398,14835751,14779305,526399,2010-07-19,MarginPurchase,4894,465059
399,258299950000,257688723000,10539910000,2010-07-20,MarginPurchaseMoney,144749000,9783934000
400,449676,444342,36864,2010-07-20,ShortSale,2899,45097
401,14876525,14835748,607602,2010-07-20,MarginPurchase,9815,557011
402,258244818000,258299841000,11932295000,2010-07-21,MarginPurchaseMoney,92207000,11895111000
403,451773,449676,34622,2010-07-21,ShortSale,1434,38153
404,14870900,14876514,656532,2010-07-21,MarginPurchase,5214,656933
405,259530464000,258251062000,10369466000,2010-07-22,MarginPurchaseMoney,139110000,8950954000
406,460919,451773,29200,2010-07-22,ShortSale,778,39124
407,14934402,14871031,585756,2010-07-22,MarginPurchase,9699,512686
408,468591,460914,27349,2010-07-23,ShortSale,5757,40783
409,258891426000,259530439000,12886955000,2010-07-23,MarginPurchaseMoney,155746000,13370222000
410,14942783,14934398,731540,2010-07-23,MarginPurchase,10510,712645
411,14955515,14942819,681503,2010-07-26,MarginPurchase,4909,663897
412,257993131000,258891426000,11150710000,2010-07-26,MarginPurchaseMoney,81136000,11967869000
413,468695,468558,31409,2010-07-26,ShortSale,11294,42840
414,256848861000,257993127000,9921415000,2010-07-27,MarginPurchaseMoney,77580000,10988101000
415,14954256,14955645,624060,2010-07-27,MarginPurchase,3766,621683
416,464849,467811,29326,2010-07-27,ShortSale,7043,33407
417,259308573000,256848896000,13222881000,2010-07-28,MarginPurchaseMoney,142916000,10620288000
418,490794,464849,32005,2010-07-28,ShortSale,1701,59651
419,15005173,14954255,721224,2010-07-28,MarginPurchase,9547,660760
420,502262,490794,34985,2010-07-29,ShortSale,1137,47590
421,260543820000,259308573000,14120410000,2010-07-29,MarginPurchaseMoney,170634000,12714529000
422,15063541,15005173,828989,2010-07-29,MarginPurchase,12477,758144
423,261222065000,260543906000,12280011000,2010-07-30,MarginPurchaseMoney,302600000,11299252000
424,15088878,15063548,766677,2010-07-30,MarginPurchase,23038,718310
425,495522,502162,42379,2010-07-30,ShortSale,2121,37860
426,516040,495522,37450,2010-08-02,ShortSale,2688,60656
427,262070177000,261221962000,15659415000,2010-08-02,MarginPurchaseMoney,142852000,14668348000
428,15131884,15088878,918124,2010-08-02,MarginPurchase,11005,864113
429,261958832000,262070029000,17451174000,2010-08-03,MarginPurchaseMoney,123939000,17438432000
430,15111307,15131878,935772,2010-08-03,MarginPurchase,6814,949529
431,530045,516039,29778,2010-08-03,ShortSale,2238,46022
432,264525957000,261808047000,16746936000,2010-08-04,MarginPurchaseMoney,184960000,13844066000
433,554105,530017,27811,2010-08-04,ShortSale,4647,56546
434,15202628,15088698,974634,2010-08-04,MarginPurchase,13408,847296
435,15242272,15202776,1226498,2010-08-05,MarginPurchase,6566,1180436
436,264669203000,264536775000,19749637000,2010-08-05,MarginPurchaseMoney,136088000,19481121000
437,544453,554255,53508,2010-08-05,ShortSale,12074,55780
438,15328307,15242267,784204,2010-08-06,MarginPurchase,8246,689917
439,266367354000,264659236000,13676608000,2010-08-06,MarginPurchaseMoney,134595000,11833895000
440,552730,544451,37421,2010-08-06,ShortSale,3907,49607
441,15385099,15328305,927850,2010-08-09,MarginPurchase,5091,865966
442,266603329000,266367354000,14697713000,2010-08-09,MarginPurchaseMoney,112542000,14349196000
443,557098,552730,27845,2010-08-09,ShortSale,5213,37426
444,267012481000,266603390000,16135024000,2010-08-10,MarginPurchaseMoney,110577000,15615356000
445,15384625,15385102,967371,2010-08-10,MarginPurchase,5510,962338
446,563911,557098,32777,2010-08-10,ShortSale,4024,43614
447,553341,563911,49157,2010-08-11,ShortSale,2676,41263
448,15380679,15384621,844309,2010-08-11,MarginPurchase,7702,840549
449,267018909000,267012481000,14256493000,2010-08-11,MarginPurchaseMoney,115317000,14134748000
450,552586,553341,50709,2010-08-12,ShortSale,2277,52231
451,15503608,15380679,761673,2010-08-12,MarginPurchase,7815,630929
452,269718894000,267018825000,13789943000,2010-08-12,MarginPurchaseMoney,120096000,10969778000
453,272204806000,269718866000,17132220000,2010-08-13,MarginPurchaseMoney,131450000,14514830000
454,570685,552586,36977,2010-08-13,ShortSale,2748,57824
455,15603486,15503601,926485,2010-08-13,MarginPurchase,7557,819043
456,575087,570510,35050,2010-08-16,ShortSale,5616,45243
457,274297479000,272363517000,16944395000,2010-08-16,MarginPurchaseMoney,108145000,14902288000
458,15717248,15625985,920494,2010-08-16,MarginPurchase,6622,822609
459,275536673000,274284149000,18704255000,2010-08-17,MarginPurchaseMoney,159329000,17292402000
460,583667,574837,31185,2010-08-17,ShortSale,2629,42644
461,15751302,15717072,1056820,2010-08-17,MarginPurchase,9152,1013438
462,598218,583667,34806,2010-08-18,ShortSale,3821,53178
463,277560390000,275523690000,18035100000,2010-08-18,MarginPurchaseMoney,160870000,15837530000
464,15823631,15728525,1062703,2010-08-18,MarginPurchase,10248,957349
465,278923703000,277547310000,16127147000,2010-08-19,MarginPurchaseMoney,112144000,14638610000
466,588119,598218,45345,2010-08-19,ShortSale,2208,37454
467,15875823,15818935,959987,2010-08-19,MarginPurchase,5115,897984
468,280073415000,278911402000,14000628000,2010-08-20,MarginPurchaseMoney,165743000,12672872000
469,606218,588131,30134,2010-08-20,ShortSale,3914,52135
470,15880289,15872033,762273,2010-08-20,MarginPurchase,10462,743555
471,280016589000,280071445000,15921173000,2010-08-23,MarginPurchaseMoney,114148000,15861881000
472,615660,606208,31964,2010-08-23,ShortSale,3444,44860
473,15900692,15880270,898109,2010-08-23,MarginPurchase,8115,869572
474,620185,615696,37500,2010-08-24,ShortSale,3021,45010
475,281766106000,280511426000,17301806000,2010-08-24,MarginPurchaseMoney,138182000,15908943000
476,15946527,15905790,898125,2010-08-24,MarginPurchase,7959,849429
477,582717,620180,80182,2010-08-25,ShortSale,3305,46024
478,280492472000,281774709000,18153331000,2010-08-25,MarginPurchaseMoney,258002000,19177565000
479,15828849,15946562,954968,2010-08-25,MarginPurchase,14271,1058410
480,15789672,15828847,713781,2010-08-26,MarginPurchase,13816,739140
481,557671,582690,65217,2010-08-26,ShortSale,7056,47254
482,279717042000,280492634000,13623004000,2010-08-26,MarginPurchaseMoney,246554000,14152042000
483,15786584,15789671,509610,2010-08-27,MarginPurchase,17620,495077
484,534384,557669,49445,2010-08-27,ShortSale,19267,45427
485,279859141000,279717042000,9950576000,2010-08-27,MarginPurchaseMoney,325856000,9482621000
486,535461,534377,37861,2010-08-30,ShortSale,5298,44243
487,15758211,15786583,559038,2010-08-30,MarginPurchase,6535,580875
488,278774661000,279859149000,10198532000,2010-08-30,MarginPurchaseMoney,189900000,11093120000
489,275439745000,278786551000,11287752000,2010-08-31,MarginPurchaseMoney,320775000,14313783000
490,524776,535461,61655,2010-08-31,ShortSale,7939,58909
491,15577972,15766899,574389,2010-08-31,MarginPurchase,11042,752274
492,277671097000,275451962000,12231149000,2010-09-01,MarginPurchaseMoney,362321000,9649693000
493,15634951,15578548,566586,2010-09-01,MarginPurchase,15627,494557
494,544759,524776,40732,2010-09-01,ShortSale,6698,67413
495,567289,542250,37609,2010-09-02,ShortSale,3149,65797
496,277280708000,277671085000,14479176000,2010-09-02,MarginPurchaseMoney,181888000,14687665000
497,15623460,15636608,692764,2010-09-02,MarginPurchase,9893,696018
498,580233,567279,46502,2010-09-03,ShortSale,3190,62646
499,15653238,15606868,790356,2010-09-03,MarginPurchase,15717,728269
500,278861007000,277143682000,17227635000,2010-09-03,MarginPurchaseMoney,269550000,15240760000
501,15683505,15653234,766169,2010-09-06,MarginPurchase,7524,728374
502,583442,580226,42480,2010-09-06,ShortSale,1289,46985
503,279925939000,278860947000,17628644000,2010-09-06,MarginPurchaseMoney,144118000,16419535000
504,280760656000,279938939000,17518721000,2010-09-07,MarginPurchaseMoney,128734000,16568270000
505,15732138,15686529,824019,2010-09-07,MarginPurchase,7795,770614
506,579363,583441,41759,2010-09-07,ShortSale,1601,39282
507,592257,579355,33099,2010-09-08,ShortSale,2929,48930
508,281540414000,280760951000,14657933000,2010-09-08,MarginPurchaseMoney,142662000,13735808000
509,15759996,15732135,755643,2010-09-08,MarginPurchase,8993,718789
510,595809,592257,42491,2010-09-09,ShortSale,1838,47881
511,15773731,15759995,748753,2010-09-09,MarginPurchase,13245,721772
512,281814532000,281540365000,15557508000,2010-09-09,MarginPurchaseMoney,260653000,15022688000
513,578252,595809,51747,2010-09-10,ShortSale,5053,39243
514,15744132,15784254,669575,2010-09-10,MarginPurchase,13736,695961
515,281720318000,281883294000,15069521000,2010-09-10,MarginPurchaseMoney,189429000,15043068000
516,15803113,15736364,839688,2010-09-13,MarginPurchase,5156,767782
517,282849783000,281683841000,17387206000,2010-09-13,MarginPurchaseMoney,141709000,16079555000
518,593931,578252,37659,2010-09-13,ShortSale,2487,55825
519,604738,593930,36146,2010-09-14,ShortSale,6850,53804
520,15812900,15800608,855250,2010-09-14,MarginPurchase,12929,830028
521,283540501000,282839709000,18086910000,2010-09-14,MarginPurchaseMoney,183582000,17202536000
522,609846,604738,29110,2010-09-15,ShortSale,18286,52504
523,15891192,15822833,878646,2010-09-15,MarginPurchase,4604,805683
524,286039461000,283671301000,19180256000,2010-09-15,MarginPurchaseMoney,90225000,16721871000
525,605886,609794,41615,2010-09-16,ShortSale,8278,45985
526,286115933000,286186939000,17362697000,2010-09-16,MarginPurchaseMoney,148134000,17285569000
527,15878403,15899017,824057,2010-09-16,MarginPurchase,6494,838177
528,287982972000,286120038000,18766600000,2010-09-17,MarginPurchaseMoney,215970000,16687696000
529,610887,605287,38799,2010-09-17,ShortSale,8411,52810
530,15947500,15878678,916704,2010-09-17,MarginPurchase,12465,835416
531,624130,610886,31251,2010-09-20,ShortSale,5908,50403
532,15953861,15945794,837283,2010-09-20,MarginPurchase,3666,825550
533,288555331000,287898142000,16463258000,2010-09-20,MarginPurchaseMoney,78670000,15727399000
534,289094776000,288551343000,17609840000,2010-09-21,MarginPurchaseMoney,150348000,16916059000
535,15938785,15953857,867739,2010-09-21,MarginPurchase,8787,874023
536,628074,624130,34216,2010-09-21,ShortSale,4539,42699
537,290755079000,289098728000,16661995000,2010-09-23,MarginPurchaseMoney,138056000,14867589000
538,15974128,15938945,788504,2010-09-23,MarginPurchase,7435,745887
539,639681,628058,32084,2010-09-23,ShortSale,5938,49645
540,290737882000,290755199000,14888812000,2010-09-24,MarginPurchaseMoney,185566000,14720563000
541,15950244,15974123,688484,2010-09-24,MarginPurchase,9686,702676
542,626716,639681,39852,2010-09-24,ShortSale,5382,32269
543,637001,626713,32271,2010-09-27,ShortSale,3349,45908
544,15975738,15950246,837195,2010-09-27,MarginPurchase,4605,807097
545,290847512000,290737375000,15776225000,2010-09-27,MarginPurchaseMoney,102767000,15563320000
546,291112259000,290824692000,11469957000,2010-09-28,MarginPurchaseMoney,188204000,10994186000
547,15973944,15965547,572146,2010-09-28,MarginPurchase,9932,553818
548,642251,636995,31896,2010-09-28,ShortSale,2410,39562
549,292127538000,291147865000,16551674000,2010-09-29,MarginPurchaseMoney,212466000,15359534000
550,15987500,15980266,822995,2010-09-29,MarginPurchase,8841,806919
551,658561,642246,41628,2010-09-29,ShortSale,5362,63305
552,654645,658561,49318,2010-09-30,ShortSale,6356,51758
553,16031807,15989435,748860,2010-09-30,MarginPurchase,5978,700510
554,293262311000,292142977000,15183299000,2010-09-30,MarginPurchaseMoney,121767000,13942198000
555,294005391000,293333815000,13971533000,2010-10-01,MarginPurchaseMoney,347695000,12952262000
556,656552,654645,32953,2010-10-01,ShortSale,14420,49280
557,16041653,16033705,677968,2010-10-01,MarginPurchase,15450,654570
558,669396,656536,40432,2010-10-04,ShortSale,5134,58426
559,293986364000,293592444000,18136866000,2010-10-04,MarginPurchaseMoney,167646000,17575300000
560,16013880,16009253,913044,2010-10-04,MarginPurchase,6953,901464
561,16009385,16013879,688110,2010-10-05,MarginPurchase,6604,685999
562,659014,669394,46940,2010-10-05,ShortSale,6438,42998
563,294246041000,293986675000,13618925000,2010-10-05,MarginPurchaseMoney,175073000,13184487000
564,682752,659014,30787,2010-10-06,ShortSale,8192,62717
565,16090973,16009485,1045422,2010-10-06,MarginPurchase,9431,954503
566,295572406000,294247081000,18952908000,2010-10-06,MarginPurchaseMoney,207943000,17419640000
567,296719528000,295572511000,16309824000,2010-10-07,MarginPurchaseMoney,145924000,15016883000
568,688021,682752,33567,2010-10-07,ShortSale,4130,42966
569,16138304,16090971,938748,2010-10-07,MarginPurchase,7711,883703
570,691635,688021,30302,2010-10-08,ShortSale,2072,35988
571,16111997,16138294,663389,2010-10-08,MarginPurchase,8643,681043
572,296569485000,296721292000,12880132000,2010-10-08,MarginPurchaseMoney,189849000,12842090000
573,294510346000,296569309000,10203038000,2010-10-11,MarginPurchaseMoney,126166000,12135835000
574,686796,691635,38027,2010-10-11,ShortSale,2385,35573
575,16001165,16112001,566852,2010-10-11,MarginPurchase,5743,671945
576,294740591000,294511185000,11223192000,2010-10-12,MarginPurchaseMoney,122322000,10871465000
577,682459,686794,44594,2010-10-12,ShortSale,3259,43518
578,15957201,16001162,573432,2010-10-12,MarginPurchase,7759,609634
579,295246458000,294740566000,11387187000,2010-10-13,MarginPurchaseMoney,280376000,10600919000
580,683184,682459,41133,2010-10-13,ShortSale,2845,44703
581,15945646,15957197,528884,2010-10-13,MarginPurchase,10928,529507
582,295285257000,295268152000,13178272000,2010-10-14,MarginPurchaseMoney,124017000,13037150000
583,707496,683184,27249,2010-10-14,ShortSale,6075,57636
584,15980972,15952589,745916,2010-10-14,MarginPurchase,6450,711082
585,294395134000,295285257000,14322540000,2010-10-15,MarginPurchaseMoney,208528000,15004135000
586,714509,707496,45714,2010-10-15,ShortSale,4579,57306
587,15942915,15980970,797288,2010-10-15,MarginPurchase,7922,827421
588,294094726000,294320986000,12525021000,2010-10-18,MarginPurchaseMoney,308534000,12442747000
589,689309,714509,66361,2010-10-18,ShortSale,4343,45504
590,15896473,15941892,657061,2010-10-18,MarginPurchase,10938,691542
591,293847635000,294094726000,8182036000,2010-10-19,MarginPurchaseMoney,246038000,8183089000
592,650674,689309,49967,2010-10-19,ShortSale,29764,41096
593,15899316,15896444,416891,2010-10-19,MarginPurchase,8715,405304
594,645110,650674,49144,2010-10-20,ShortSale,5465,49045
595,295097577000,293853340000,10824338000,2010-10-20,MarginPurchaseMoney,195595000,9384506000
596,15971803,15899977,508002,2010-10-20,MarginPurchase,8081,428095
597,295979849000,295579450000,12460072000,2010-10-21,MarginPurchaseMoney,140156000,11919517000
598,655985,645110,44460,2010-10-21,ShortSale,3679,59014
599,16041781,15995260,631201,2010-10-21,MarginPurchase,5700,578981
600,628849,655985,39619,2010-10-22,ShortSale,31897,44380
601,296281549000,295979055000,11493728000,2010-10-22,MarginPurchaseMoney,142110000,11049124000
602,16054600,16041746,583971,2010-10-22,MarginPurchase,6687,564429
603,638150,628849,45345,2010-10-25,ShortSale,2069,56715
604,297522569000,296281372000,14820256000,2010-10-25,MarginPurchaseMoney,119439000,13459620000
605,16132771,16054587,749569,2010-10-25,MarginPurchase,6341,665044
606,16152768,16132773,722153,2010-10-26,MarginPurchase,6884,695275
607,645740,638150,30773,2010-10-26,ShortSale,4093,42456
608,298272179000,297522554000,14480700000,2010-10-26,MarginPurchaseMoney,128171000,13602904000
609,649041,645740,39647,2010-10-27,ShortSale,2419,45367
610,298634452000,298271900000,13112941000,2010-10-27,MarginPurchaseMoney,143844000,12606545000
611,16162656,16152764,669903,2010-10-27,MarginPurchase,6940,653071
612,660820,649041,41095,2010-10-28,ShortSale,2477,55351
613,16213673,16162791,649496,2010-10-28,MarginPurchase,6341,592272
614,299189288000,298641103000,13060099000,2010-10-28,MarginPurchaseMoney,155512000,12356402000
615,298166769000,299187996000,10689001000,2010-10-29,MarginPurchaseMoney,190545000,11519683000
616,664275,660820,35232,2010-10-29,ShortSale,2490,41177
617,16184859,16213083,522580,2010-10-29,MarginPurchase,10371,540433
618,16104911,16184855,598781,2010-11-01,MarginPurchase,19163,659562
619,676916,664275,31042,2010-11-01,ShortSale,7014,50697
620,297279630000,298166679000,13092483000,2010-11-01,MarginPurchaseMoney,258264000,13721268000
